35	0	0	0	0	0	0	0
4	2	0	0	0	0	0	0
0	0	0	0	12	0	0	0
0	5	0	0	0	0	0	0
0	1	0	0	0	0	0	0
0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	4
1	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0
0	0	6	7	0	0	0	0
0	0	5	8	0	0	0	0
0	0	0	0	0	0	5	0
0	0	0	0	0	0	19	0
0	0	0	0	0	0	0	10
0	0	0	0	0	30	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
